,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
634,600020.SH,20181012,3.1799,3.1895,3.045,3.1606,3.1992,-0.03859999999999975,-1.2066,84505.03,27473.467999999997
635,600020.SH,20181011,3.3534,3.363,3.1510000000000002,3.1992,3.3919,-0.19270000000000032,-5.6812,98436.42,33247.242
636,600020.SH,20181010,3.4015,3.4112,3.3823,3.3919,3.4015,-0.009599999999999831,-0.2822,26194.0,9231.966
637,600020.SH,20181009,3.4305,3.4497,3.3726,3.4015,3.4208,-0.019299999999999876,-0.5642,57082.16,20171.603
638,600020.SH,20181008,3.4594,3.4594,3.4208,3.4208,3.469,-0.04820000000000002,-1.3894,46913.82,16735.371
639,600020.SH,20180928,3.469,3.4786,3.4401,3.469,3.4594,0.009599999999999831,0.2775,32951.95,11843.461000000001
640,600020.SH,20180927,3.4979,3.4979,3.4594,3.4594,3.4883,-0.02890000000000015,-0.8285,29379.39,10607.863000000001
641,600020.SH,20180926,3.469,3.5172,3.469,3.4883,3.4883,0.0,0.0,45166.41,16380.097
642,600020.SH,20180925,3.4594,3.4883,3.4401,3.4883,3.4786,0.009700000000000042,0.2788,44944.22,16182.718
643,600020.SH,20180921,3.4305,3.4883,3.4208,3.4786,3.4305,0.048100000000000254,1.4021,60736.48,21787.962000000003
644,600020.SH,20180920,3.4305,3.4497,3.4112,3.4305,3.4305,0.0,0.0,36349.26,12952.624
645,600020.SH,20180919,3.4015,3.4594,3.3919,3.4305,3.4015,0.028999999999999918,0.8526,45170.58,16087.83
646,600020.SH,20180918,3.3534,3.4208,3.3437,3.4015,3.3534,0.04809999999999981,1.4344,38325.83,13442.306999999999
647,600020.SH,20180917,3.3919,3.3919,3.3341,3.3534,3.3919,-0.03849999999999998,-1.1351,42796.56,14898.511999999999
648,600020.SH,20180914,3.3919,3.4015,3.3823,3.3919,3.3919,0.0,0.0,32745.77,11525.792
649,600020.SH,20180913,3.3823,3.4015,3.363,3.3919,3.363,0.02890000000000015,0.8594,25680.63,9007.497
650,600020.SH,20180912,3.3726,3.3823,3.3534,3.363,3.3823,-0.019299999999999876,-0.5706,29900.01,10437.7
651,600020.SH,20180911,3.3919,3.4015,3.363,3.3823,3.3919,-0.009600000000000277,-0.28300000000000003,35042.05,12281.645
652,600020.SH,20180910,3.4015,3.4112,3.3823,3.3919,3.4015,-0.009599999999999831,-0.2822,24155.1,8506.318000000001
653,600020.SH,20180907,3.3919,3.4401,3.3919,3.4015,3.4015,0.0,0.0,32827.49,11624.198
654,600020.SH,20180906,3.4401,3.4594,3.3823,3.4015,3.4497,-0.04820000000000002,-1.3972,48828.0,17337.278000000002
655,600020.SH,20180905,3.4786,3.4883,3.4497,3.4497,3.4883,-0.03860000000000019,-1.1066,36780.25,13233.698999999999
656,600020.SH,20180904,3.4401,3.4883,3.4305,3.4883,3.4401,0.04820000000000002,1.4011,39633.31,14239.782
657,600020.SH,20180903,3.4883,3.4883,3.3919,3.4401,3.4786,-0.03849999999999998,-1.1068,50310.06,17954.523
658,600020.SH,20180831,3.4979,3.5172,3.4786,3.4786,3.4883,-0.009700000000000042,-0.2781,35079.66,12717.947
659,600020.SH,20180830,3.4979,3.5268,3.4883,3.4883,3.4979,-0.009599999999999831,-0.2745,36421.27,13244.796
660,600020.SH,20180829,3.5557,3.5557,3.4979,3.4979,3.5557,-0.05779999999999985,-1.6256,54782.0,19993.801
661,600020.SH,20180828,3.5557,3.5654,3.5461,3.5557,3.5557,0.0,0.0,34789.98,12832.938
662,600020.SH,20180827,3.5268,3.5654,3.5075,3.5557,3.5268,0.028899999999999707,0.8194,64257.35,23588.136000000002
663,600020.SH,20180824,3.5172,3.5364,3.4979,3.5268,3.5268,0.0,0.0,29279.47,10682.537
664,600020.SH,20180823,3.5268,3.5461,3.5075,3.5268,3.5364,-0.009599999999999831,-0.2715,34872.67,12758.961000000001
665,600020.SH,20180822,3.5461,3.5557,3.5268,3.5364,3.5557,-0.019299999999999876,-0.5428,25112.03,9224.783000000001
666,600020.SH,20180821,3.5364,3.575,3.5172,3.5557,3.5364,0.019299999999999876,0.5458,32678.69,12039.313
667,600020.SH,20180820,3.5364,3.5557,3.4979,3.5364,3.5364,0.0,0.0,36606.03,13378.64
668,600020.SH,20180817,3.5461,3.5654,3.5172,3.5364,3.5364,0.0,0.0,30715.46,11303.648000000001
669,600020.SH,20180816,3.5172,3.5654,3.5075,3.5364,3.5654,-0.028999999999999918,-0.8134,46158.5,16948.168
670,600020.SH,20180815,3.6232,3.6232,3.5557,3.5654,3.6232,-0.0578000000000003,-1.5953,28283.29,10519.39
671,600020.SH,20180814,3.6232,3.6232,3.5943,3.6232,3.6135,0.009700000000000042,0.2684,25774.0,9655.79
672,600020.SH,20180813,3.5943,3.6232,3.5654,3.6135,3.6328,-0.019299999999999876,-0.5313,33811.21,12597.791000000001
673,600020.SH,20180810,3.5943,3.6424,3.5943,3.6328,3.6135,0.019299999999999876,0.5341,38404.35,14403.966999999999
674,600020.SH,20180809,3.5364,3.6232,3.5364,3.6135,3.5557,0.0578000000000003,1.6256,67518.52,25248.01
675,600020.SH,20180808,3.5846,3.5943,3.5461,3.5557,3.5943,-0.03860000000000019,-1.0739,42861.18,15899.633999999998
676,600020.SH,20180807,3.4786,3.6135,3.4786,3.5943,3.4883,0.10599999999999987,3.0387,50660.95,18723.973
677,600020.SH,20180806,3.5268,3.5557,3.4594,3.4883,3.5268,-0.03849999999999998,-1.0916,43241.0,15745.33
678,600020.SH,20180803,3.5268,3.5654,3.5075,3.5268,3.5268,0.0,0.0,30427.59,11173.143999999998
679,600020.SH,20180802,3.6232,3.6232,3.4786,3.5268,3.6232,-0.09640000000000004,-2.6606,82989.7,30472.345
680,600020.SH,20180801,3.6714,3.7003,3.6135,3.6232,3.6714,-0.04820000000000002,-1.3129,45638.2,17347.474
681,600020.SH,20180731,3.6424,3.6906,3.6328,3.6714,3.6617,0.009700000000000042,0.2649,35282.65,13420.591999999999
682,600020.SH,20180730,3.681,3.7099,3.6424,3.6617,3.681,-0.019299999999999876,-0.5243,47893.95,18267.708
683,600020.SH,20180727,3.7099,3.7388,3.6714,3.681,3.7195,-0.03849999999999998,-1.0351,56133.93,21598.041
684,600020.SH,20180726,3.6521,3.7484,3.6521,3.7195,3.6714,0.04809999999999981,1.3101,114606.48,44099.068
685,600020.SH,20180725,3.6714,3.6906,3.6424,3.6714,3.681,-0.009599999999999831,-0.2608,60828.79,23144.039
686,600020.SH,20180724,3.575,3.7292,3.575,3.681,3.5943,0.0867,2.4122,126442.31,48146.640999999996
687,600020.SH,20180723,3.5364,3.5943,3.4883,3.5943,3.5557,0.03860000000000019,1.0856,97515.12,35916.511
688,600020.SH,20180720,3.4883,3.5846,3.4497,3.5557,3.4883,0.06739999999999967,1.9322,73241.5,26745.112
689,600020.SH,20180719,3.4979,3.5172,3.4786,3.4883,3.4979,-0.009599999999999831,-0.2745,25690.96,9304.798
690,600020.SH,20180718,3.4979,3.5268,3.4883,3.4979,3.4979,0.0,0.0,35127.61,12786.423
691,600020.SH,20180717,3.4979,3.5075,3.4786,3.4979,3.4979,0.0,0.0,26646.42,9658.007
692,600020.SH,20180716,3.5172,3.5268,3.4883,3.4979,3.5268,-0.02890000000000015,-0.8194,33578.0,12206.735
693,600020.SH,20180713,3.5461,3.5461,3.5172,3.5268,3.5268,0.0,0.0,56156.44,20576.726000000002
694,600020.SH,20180712,3.4525,3.5446,3.4525,3.5262,3.4617,0.06449999999999978,1.8632,95346.06,36416.539
695,600020.SH,20180711,3.4893,3.4893,3.4249,3.4617,3.5078,-0.04610000000000003,-1.3142,76542.62,28715.395
696,600020.SH,20180710,3.4433,3.517,3.4341,3.5078,3.4341,0.0737000000000001,2.1461,92680.0,35066.057
697,600020.SH,20180709,3.3973,3.4433,3.3973,3.4341,3.3881,0.04599999999999982,1.3577,57305.69,21331.816000000003
698,600020.SH,20180706,3.3881,3.4065,3.3328,3.3881,3.3604,0.02770000000000028,0.8243,54003.3,19836.095
699,600020.SH,20180705,3.4249,3.4341,3.3512,3.3604,3.4249,-0.06450000000000022,-1.8833,48744.0,17939.863
700,600020.SH,20180704,3.4341,3.4433,3.4065,3.4249,3.4433,-0.01839999999999975,-0.5344,38873.81,14459.543
701,600020.SH,20180703,3.3881,3.4525,3.3789,3.4433,3.3973,0.04599999999999982,1.354,63832.11,23694.757999999998
702,600020.SH,20180702,3.4709,3.4801,3.3789,3.3973,3.4709,-0.07359999999999989,-2.1205,63808.15,23743.042
703,600020.SH,20180629,3.4157,3.4801,3.3881,3.4709,3.3973,0.07359999999999989,2.1664,59445.83,22224.675
704,600020.SH,20180628,3.4249,3.4341,3.3881,3.3973,3.4249,-0.02760000000000007,-0.8059,31080.69,11520.416000000001
705,600020.SH,20180627,3.4249,3.4525,3.4065,3.4249,3.4249,0.0,0.0,30383.97,11301.136
706,600020.SH,20180626,3.4065,3.4433,3.3881,3.4249,3.4341,-0.009199999999999877,-0.2679,40418.79,14992.081
707,600020.SH,20180625,3.4617,3.4985,3.4341,3.4341,3.4433,-0.009199999999999877,-0.2672,39233.07,14755.203000000001
708,600020.SH,20180622,3.3604,3.4433,3.342,3.4433,3.3973,0.04599999999999982,1.354,52625.75,19498.461
709,600020.SH,20180621,3.4433,3.4801,3.3973,3.3973,3.4433,-0.04599999999999982,-1.3359,70495.89,26345.281000000003
710,600020.SH,20180620,3.4157,3.4709,3.3789,3.4433,3.4065,0.03679999999999994,1.0803,61298.58,22825.116
711,600020.SH,20180619,3.5906,3.5906,3.342,3.4065,3.6182,-0.2117,-5.851,139470.38,52687.77099999999
712,600020.SH,20180615,3.6551,3.6735,3.5998,3.6182,3.6551,-0.03690000000000016,-1.0095,85491.01,33731.487
713,600020.SH,20180614,3.7103,3.7195,3.6459,3.6551,3.7103,-0.05520000000000014,-1.4878,110233.98,44041.653
714,600020.SH,20180613,3.8024,3.8024,3.7011,3.7103,3.8024,-0.09209999999999983,-2.4222,121050.93,49138.643
715,600020.SH,20180612,3.8116,3.83,3.7655,3.8024,3.8024,0.0,0.0,48367.04,19948.394
716,600020.SH,20180611,3.83,3.8576,3.7932,3.8024,3.8392,-0.03679999999999994,-0.9585,40015.98,16588.621
717,600020.SH,20180608,3.8944,3.9036,3.8208,3.8392,3.8944,-0.05520000000000014,-1.4174,43783.65,18289.354
718,600020.SH,20180607,3.8852,3.9221,3.8852,3.8944,3.8944,0.0,0.0,35993.72,15260.52
719,600020.SH,20180606,3.8944,3.9036,3.8668,3.8944,3.8944,0.0,0.0,34121.02,14395.821000000002
720,600020.SH,20180605,3.8944,3.9128,3.8668,3.8944,3.8944,0.0,0.0,50192.88,21205.896
721,600020.SH,20180604,3.8852,3.9036,3.8760000000000003,3.8944,3.8668,0.02760000000000007,0.7138,26901.69,11369.858999999999
722,600020.SH,20180601,3.8668,3.9221,3.83,3.8668,3.8668,0.0,0.0,50323.28,21177.287
723,600020.SH,20180531,3.9036,3.9128,3.784,3.8668,3.8668,0.0,0.0,49757.37,20930.1
724,600020.SH,20180530,4.0049,4.0049,3.8576,3.8668,4.0325,-0.16569999999999974,-4.1091,96474.87,41127.247
725,600020.SH,20180529,4.0325,4.0509,4.0141,4.0325,4.0417,-0.009199999999999877,-0.2276,24532.0,10747.341
726,600020.SH,20180528,4.0417,4.0602,4.0049,4.0417,4.0602,-0.0185000000000004,-0.4556,51948.23,22758.827
727,600020.SH,20180525,4.0786,4.0969999999999995,4.0509,4.0602,4.0786,-0.01839999999999975,-0.4511,60593.92,26785.759
728,600020.SH,20180524,4.0969999999999995,4.1062,4.0786,4.0786,4.0969999999999995,-0.01840000000000064,-0.4491,37870.16,16821.252
729,600020.SH,20180523,4.1338,4.1338,4.0969999999999995,4.0969999999999995,4.1338,-0.0367999999999995,-0.8902,46314.29,20662.358
730,600020.SH,20180522,4.143,4.143,4.1154,4.1338,4.143,-0.009199999999999877,-0.2221,44627.41,19991.956000000002
731,600020.SH,20180521,4.1062,4.1522,4.0969999999999995,4.143,4.0878,0.05520000000000014,1.3504,113946.01,51135.386
732,600020.SH,20180518,4.0786,4.0969999999999995,4.0602,4.0878,4.0786,0.009199999999999877,0.2256,47184.77,20887.311999999998
733,600020.SH,20180517,4.0602,4.0786,4.0509,4.0786,4.0694,0.009199999999999877,0.2261,46265.13,20424.811999999998
734,600020.SH,20180516,4.0786,4.0878,4.0602,4.0694,4.0969999999999995,-0.027600000000000516,-0.6737,42891.4,18983.123
735,600020.SH,20180515,4.0878,4.1062,4.0602,4.0969999999999995,4.0878,0.009200000000000765,0.2251,51627.11,22878.112
736,600020.SH,20180514,4.1154,4.1246,4.0878,4.0878,4.1154,-0.027600000000000516,-0.6707,36810.0,16396.676
737,600020.SH,20180511,4.1338,4.143,4.1062,4.1154,4.1246,-0.009199999999999877,-0.2231,45261.8,20252.506999999998
738,600020.SH,20180510,4.1246,4.143,4.1154,4.1246,4.1154,0.009199999999999877,0.2236,38278.16,17167.046000000002
739,600020.SH,20180509,4.1246,4.143,4.1062,4.1154,4.1338,-0.01839999999999975,-0.4451,45733.94,20475.429
740,600020.SH,20180508,4.1154,4.143,4.1062,4.1338,4.1246,0.009199999999999877,0.2231,56604.44,25347.852000000003
741,600020.SH,20180507,4.0878,4.1338,4.0786,4.1246,4.0786,0.04600000000000026,1.1278,81550.18,36359.708
742,600020.SH,20180504,4.0969999999999995,4.1062,4.0602,4.0786,4.1062,-0.027600000000000516,-0.6722,61694.97,27324.38
743,600020.SH,20180503,4.1062,4.1246,4.0602,4.1062,4.1062,0.0,0.0,60998.95,27087.903
744,600020.SH,20180502,4.1062,4.1614,4.0969999999999995,4.1062,4.1062,0.0,0.0,76156.37,34093.388
745,600020.SH,20180427,4.0969999999999995,4.1246,4.0878,4.1062,4.1246,-0.01839999999999975,-0.4461,59610.7,26557.186
746,600020.SH,20180426,4.189,4.1983,4.1154,4.1246,4.1798,-0.05520000000000014,-1.3206,45856.3,20659.388
747,600020.SH,20180425,4.189,4.1983,4.1706,4.1798,4.1983,-0.01849999999999952,-0.4407,33010.37,14982.778
748,600020.SH,20180424,4.1246,4.2167,4.1246,4.1983,4.143,0.05529999999999991,1.3348,58592.37,26629.826
749,600020.SH,20180423,4.1246,4.1614,4.1154,4.143,4.0969999999999995,0.045999999999999375,1.1228,54121.31,24297.992000000002
750,600020.SH,20180420,4.189,4.189,4.0878,4.0969999999999995,4.189,-0.09199999999999964,-2.1962,71387.89,31994.712000000003
751,600020.SH,20180419,4.1706,4.2167,4.1522,4.189,4.1798,0.009199999999999877,0.2201,61181.18,27810.121
752,600020.SH,20180418,4.2075,4.2075,4.0878,4.1798,4.189,-0.009199999999999877,-0.2196,94507.64,42653.458
753,600020.SH,20180417,4.2719,4.2719,4.1798,4.189,4.2535,-0.06449999999999978,-1.5164,68725.05,31564.125
754,600020.SH,20180416,4.2535,4.2719,4.2351,4.2535,4.2627,-0.009199999999999877,-0.2158,59274.6,27375.041
755,600020.SH,20180413,4.2811,4.2995,4.2443,4.2627,4.2719,-0.009199999999999877,-0.2154,59496.04,27592.779
756,600020.SH,20180412,4.2995,4.3179,4.2535,4.2719,4.3179,-0.04600000000000026,-1.0653,63287.36,29445.767000000003
757,600020.SH,20180411,4.3179,4.3456,4.2995,4.3179,4.3087,0.009199999999999877,0.2135,69174.44,32468.45
758,600020.SH,20180410,4.2627,4.3087,4.2627,4.3087,4.2627,0.04600000000000026,1.0791,59069.03,27498.055
759,600020.SH,20180409,4.2351,4.2811,4.2259,4.2627,4.2719,-0.009199999999999877,-0.2154,48922.51,22638.226000000002
760,600020.SH,20180404,4.2995,4.3087,4.2627,4.2719,4.2811,-0.009200000000000765,-0.2149,59173.0,27563.697
761,600020.SH,20180403,4.3271,4.3271,4.2535,4.2811,4.364,-0.08289999999999953,-1.8996,104910.05,48854.949
762,600020.SH,20180402,4.3824,4.41,4.3548,4.364,4.3824,-0.01839999999999975,-0.4199,99322.84,47259.937000000005
763,600020.SH,20180330,4.3732,4.41,4.364,4.3824,4.3732,0.009199999999999877,0.2104,78007.98,37182.13
764,600020.SH,20180329,4.3456,4.3824,4.3179,4.3732,4.3271,0.04610000000000003,1.0654,76993.11,36432.231
765,600020.SH,20180328,4.3548,4.3824,4.3271,4.3271,4.4192,-0.09210000000000028,-2.0841,89833.0,42479.223
766,600020.SH,20180327,4.3824,4.4652,4.3456,4.4192,4.3456,0.07359999999999989,1.6937,150481.05,71920.04
767,600020.SH,20180326,4.2351,4.364,4.2351,4.3456,4.3087,0.03690000000000016,0.8564,136745.66,63894.538
768,600020.SH,20180323,4.4284,4.4929,4.2535,4.3087,4.5389,-0.2302,-5.0717,311677.87,148673.054
769,600020.SH,20180322,4.5849,4.5941,4.4192,4.5389,4.631,-0.09210000000000028,-1.9888,515512.25,253127.33399999997
770,600020.SH,20180321,4.3732,4.8243,4.364,4.631,4.3824,0.2486000000000006,5.6727,697542.94,356422.275
771,600020.SH,20180320,4.3824,4.3916,4.3456,4.3824,4.4008,-0.01840000000000064,-0.4181,67182.86,31875.6
772,600020.SH,20180319,4.3916,4.41,4.3732,4.4008,4.41,-0.009199999999999877,-0.2086,63974.9,30544.541
773,600020.SH,20180316,4.41,4.4468,4.4008,4.41,4.41,0.0,0.0,48435.0,23287.318
774,600020.SH,20180315,4.4008,4.4284,4.3824,4.41,4.41,0.0,0.0,57316.26,27412.631
775,600020.SH,20180314,4.4376,4.4468,4.41,4.41,4.4468,-0.0367999999999995,-0.8276,62015.96,29809.683999999997
776,600020.SH,20180313,4.4745,4.4745,4.4376,4.4468,4.4745,-0.02770000000000028,-0.6191,86254.69,41697.058
777,600020.SH,20180312,4.4837,4.4929,4.4652,4.4745,4.4745,0.0,0.0,101153.5,49182.942
778,600020.SH,20180309,4.4652,4.4837,4.4468,4.4745,4.456,0.01849999999999952,0.4152,93101.41,45155.275
779,600020.SH,20180308,4.4376,4.4652,4.4284,4.456,4.4468,0.009200000000000765,0.2069,62184.37,30033.074
780,600020.SH,20180307,4.4468,4.4837,4.4376,4.4468,4.456,-0.009200000000000765,-0.2065,89759.0,43427.613
781,600020.SH,20180306,4.4192,4.456,4.3916,4.456,4.41,0.04600000000000026,1.0431,74568.17,35842.584
782,600020.SH,20180305,4.41,4.4284,4.3916,4.41,4.4008,0.009199999999999877,0.2091,60346.64,28889.851000000002
783,600020.SH,20180302,4.3916,4.4192,4.3916,4.4008,4.4284,-0.027599999999999625,-0.6232,43106.2,20617.012
784,600020.SH,20180301,4.3824,4.4376,4.3732,4.4284,4.4008,0.027599999999999625,0.6272,61034.2,29265.993
785,600020.SH,20180228,4.4192,4.4376,4.3732,4.4008,4.4376,-0.0367999999999995,-0.8293,67669.28,32386.211
786,600020.SH,20180227,4.4837,4.4929,4.4284,4.4376,4.4837,-0.04610000000000003,-1.0282,87569.94,42303.612
787,600020.SH,20180226,4.4468,4.4837,4.4284,4.4837,4.4284,0.05529999999999991,1.2488,96337.05,46637.174000000006
788,600020.SH,20180223,4.3916,4.456,4.364,4.4284,4.3916,0.0367999999999995,0.838,101684.56,48815.812000000005
789,600020.SH,20180222,4.364,4.4008,4.3456,4.3916,4.3364,0.05520000000000014,1.2729,80916.19,38467.359
790,600020.SH,20180214,4.3548,4.3548,4.2995,4.3364,4.3456,-0.009199999999999877,-0.2117,56268.52,26429.531000000003
791,600020.SH,20180213,4.3364,4.3732,4.3271,4.3456,4.3179,0.02770000000000028,0.6415,56623.49,26760.123
792,600020.SH,20180212,4.2903,4.3364,4.2443,4.3179,4.2719,0.04600000000000026,1.0768,83140.88,38814.654
793,600020.SH,20180209,4.4192,4.4376,4.2167,4.2719,4.5297,-0.2578000000000005,-5.6913,211506.57,99370.004
794,600020.SH,20180208,4.5205,4.5757,4.4929,4.5297,4.5297,0.0,0.0,93445.2,45947.710999999996
795,600020.SH,20180207,4.5573,4.5941,4.4837,4.5297,4.4837,0.04600000000000026,1.0259,120900.89,59699.977
796,600020.SH,20180206,4.6033,4.6494,4.4652,4.4837,4.6678,-0.18409999999999996,-3.944,200216.71,99505.646
797,600020.SH,20180205,4.5573,4.677,4.5297,4.6678,4.6126,0.05520000000000014,1.1967,112099.1,56228.848
798,600020.SH,20180202,4.6033,4.6218,4.5205,4.6126,4.6033,0.009299999999999642,0.20199999999999999,142333.51,70678.573
799,600020.SH,20180201,4.7046,4.7322,4.5849,4.6033,4.7046,-0.10130000000000017,-2.1532,188500.83,95268.901
800,600020.SH,20180131,4.7599,4.7875,4.6586,4.7046,4.7599,-0.05529999999999991,-1.1618,155058.61,79543.19
801,600020.SH,20180130,4.8151,4.8519,4.7507,4.7599,4.8335,-0.07359999999999989,-1.5227,154727.1,80589.864
802,600020.SH,20180129,4.8611,4.9164,4.7783,4.8335,4.8335,0.0,0.0,226525.43,119818.69300000001
803,600020.SH,20180126,4.8335,4.8703,4.8243,4.8335,4.8519,-0.01839999999999975,-0.3792,146043.65,76844.615
804,600020.SH,20180125,4.8703,4.8795,4.8243,4.8519,4.8888,-0.03690000000000016,-0.7548,162461.13,85685.886
805,600020.SH,20180124,4.7967,4.9532,4.7783,4.8888,4.7967,0.0920999999999994,1.9201,326935.84,173449.03399999999
806,600020.SH,20180123,4.7967,4.8151,4.7599,4.7967,4.7967,0.0,0.0,149603.03,77782.884
807,600020.SH,20180122,4.7507,4.8059,4.7414,4.7967,4.7322,0.06450000000000068,1.3630000000000002,193174.24,100221.57699999999
808,600020.SH,20180119,4.7691,4.8519,4.723,4.7322,4.7599,-0.02770000000000028,-0.5819,227815.53,118250.976
809,600020.SH,20180118,4.7691,4.7691,4.7046,4.7599,4.7691,-0.009199999999999877,-0.1929,166222.42,85509.538
810,600020.SH,20180117,4.6126,4.8243,4.6033,4.7691,4.631,0.13809999999999967,2.9821,378588.93,194761.75100000002
811,600020.SH,20180116,4.5297,4.631,4.5297,4.631,4.5481,0.08290000000000043,1.8227,123358.74,61388.124
812,600020.SH,20180115,4.631,4.6402,4.5297,4.5481,4.631,-0.08290000000000043,-1.7901,127753.08,63601.535
813,600020.SH,20180112,4.6218,4.6494,4.6033,4.631,4.631,0.0,0.0,89319.46,44929.285
814,600020.SH,20180111,4.6126,4.6402,4.5941,4.631,4.6218,0.009199999999999877,0.1991,92573.81,46432.787000000004
815,600020.SH,20180110,4.6402,4.6586,4.5665,4.6218,4.6402,-0.01839999999999975,-0.3965,159156.04,79725.256
816,600020.SH,20180109,4.6862,4.6954,4.631,4.6402,4.6862,-0.04600000000000026,-0.9816,122979.07,62135.77099999999
817,600020.SH,20180108,4.6402,4.6862,4.6126,4.6862,4.6586,0.027600000000000516,0.5925,175766.0,89075.19699999999
818,600020.SH,20180105,4.6033,4.677,4.5757,4.6586,4.6033,0.05529999999999991,1.2013,206357.98,103797.70800000001
819,600020.SH,20180104,4.5941,4.6218,4.5665,4.6033,4.5941,0.009199999999999877,0.2003,132621.97,66299.912
820,600020.SH,20180103,4.5849,4.6402,4.5481,4.5941,4.6033,-0.009199999999999877,-0.1999,220068.66,109766.198
821,600020.SH,20180102,4.4745,4.6218,4.4652,4.6033,4.4745,0.12880000000000005,2.8785,234395.95,116154.879
822,600020.SH,20171229,4.456,4.4929,4.4284,4.4745,4.4745,0.0,0.0,93218.19,45124.154
823,600020.SH,20171228,4.456,4.5021,4.4284,4.4745,4.4652,0.009299999999999642,0.2083,97584.0,47495.681
824,600020.SH,20171227,4.4284,4.5205,4.4284,4.4652,4.4468,0.01840000000000064,0.4138,179629.46,87585.481
825,600020.SH,20171226,4.364,4.4652,4.3364,4.4468,4.364,0.08279999999999976,1.8973,133419.08,63953.554000000004
826,600020.SH,20171225,4.41,4.4192,4.3548,4.364,4.41,-0.04600000000000026,-1.0431,78058.21,37187.724
827,600020.SH,20171222,4.4008,4.4284,4.3824,4.41,4.4008,0.009199999999999877,0.2091,64147.78,30701.132
828,600020.SH,20171221,4.4284,4.4376,4.3732,4.4008,4.4284,-0.027599999999999625,-0.6232,85540.38,40917.019
829,600020.SH,20171220,4.4837,4.4929,4.4192,4.4284,4.4929,-0.06449999999999978,-1.4356,77834.15,37644.052
830,600020.SH,20171219,4.4745,4.5113,4.4745,4.4929,4.4745,0.01839999999999975,0.4112,55003.39,26839.895
831,600020.SH,20171218,4.4929,4.5021,4.456,4.4745,4.4929,-0.01839999999999975,-0.4095,58945.19,28673.507999999998
832,600020.SH,20171215,4.5481,4.5573,4.4837,4.4929,4.5573,-0.06440000000000001,-1.4131,109170.83,53533.204000000005
833,600020.SH,20171214,4.5481,4.5665,4.5297,4.5573,4.5573,0.0,0.0,66507.5,32846.73
834,600020.SH,20171213,4.5389,4.5573,4.5297,4.5573,4.5389,0.01839999999999975,0.4054,43591.84,21495.26
835,600020.SH,20171212,4.5757,4.5849,4.5297,4.5389,4.5941,-0.05520000000000014,-1.2015,61505.3,30442.48
836,600020.SH,20171211,4.5665,4.5941,4.5481,4.5941,4.5665,0.027600000000000516,0.6044,59297.2,29435.787
837,600020.SH,20171208,4.5297,4.5757,4.5205,4.5665,4.5389,0.027599999999999625,0.6081,49207.45,24370.151
838,600020.SH,20171207,4.5481,4.5849,4.5389,4.5389,4.5481,-0.009199999999999877,-0.2023,75909.7,37600.223
839,600020.SH,20171206,4.5573,4.5665,4.5205,4.5481,4.5665,-0.01839999999999975,-0.4029,89364.54,44095.362
840,600020.SH,20171205,4.6402,4.6494,4.5205,4.5665,4.6402,-0.07370000000000054,-1.5883,130315.15,64873.544
841,600020.SH,20171204,4.631,4.6586,4.6218,4.6402,4.6494,-0.009199999999999877,-0.1979,73178.13,36876.998
842,600020.SH,20171201,4.6126,4.6678,4.5941,4.6494,4.6218,0.027599999999999625,0.5972,97915.35,49299.934
843,600020.SH,20171130,4.631,4.677,4.5941,4.6218,4.6218,0.0,0.0,138451.87,69657.869
844,600020.SH,20171129,4.6126,4.6218,4.5665,4.6218,4.6218,0.0,0.0,110861.57,55313.056
845,600020.SH,20171128,4.5757,4.6218,4.5573,4.6218,4.5757,0.04610000000000003,1.0075,79963.56,39859.055
846,600020.SH,20171127,4.6033,4.6402,4.5573,4.5757,4.6126,-0.03689999999999927,-0.8,84840.45,42403.257000000005
847,600020.SH,20171124,4.5941,4.631,4.5665,4.6126,4.5941,0.01849999999999952,0.4027,72244.55,36062.163
848,600020.SH,20171123,4.6678,4.6954,4.5849,4.5941,4.6862,-0.09210000000000028,-1.9653,137953.07,69418.482
849,600020.SH,20171122,4.6494,4.723,4.631,4.6862,4.6494,0.03680000000000039,0.7915,170838.97,86880.09800000001
850,600020.SH,20171121,4.6033,4.6586,4.5941,4.6494,4.631,0.01839999999999975,0.3973,112695.51,56758.208
851,600020.SH,20171120,4.6218,4.631,4.5481,4.631,4.6402,-0.009199999999999877,-0.1983,127126.34,63318.513
852,600020.SH,20171117,4.7322,4.7322,4.6218,4.6402,4.7414,-0.10119999999999953,-2.1344,151419.95,76766.825
853,600020.SH,20171116,4.6586,4.7507,4.6402,4.7414,4.6494,0.09199999999999964,1.9787,191863.6,97899.11300000001
854,600020.SH,20171115,4.7322,4.7322,4.6494,4.6494,4.7322,-0.08279999999999976,-1.7497,147089.57,74783.599
855,600020.SH,20171114,4.8059,4.8059,4.6954,4.7322,4.8151,-0.08290000000000043,-1.7217,200995.89,103407.808
856,600020.SH,20171113,4.8335,4.8335,4.7691,4.8151,4.8151,0.0,0.0,129505.98,67472.765
857,600020.SH,20171110,4.8335,4.8427,4.7783,4.8151,4.8519,-0.0367999999999995,-0.7585,110650.05,57805.236
858,600020.SH,20171109,4.8151,4.898,4.8059,4.8519,4.8243,0.027599999999999625,0.5721,120862.79,63682.155999999995
859,600020.SH,20171108,4.8059,4.8427,4.7967,4.8243,4.8059,0.01839999999999975,0.3829,107791.4,56427.549000000006
