,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
48,600009.SH,20210316,61.0,62.35,60.39,62.3,60.73,1.5700000000000005,2.5852,243455.79,1500534.245
49,600009.SH,20210315,60.31,61.88,59.77,60.73,60.15,0.5799999999999983,0.9643,233627.15,1419845.3490000002
50,600009.SH,20210312,58.9,60.2,58.45,60.15,58.77,1.3799999999999957,2.3481,201220.77,1196373.186
51,600009.SH,20210311,57.62,59.15,57.09,58.77,57.61,1.1600000000000037,2.0135,144114.23,842307.4820000001
52,600009.SH,20210310,58.23,58.75,57.48,57.61,57.46,0.14999999999999858,0.2611,137649.05,798087.212
53,600009.SH,20210309,58.8,59.1,55.55,57.46,58.79,-1.3299999999999983,-2.2623,226542.62,1308108.238
54,600009.SH,20210308,60.67,61.42,58.52,58.79,60.68,-1.8900000000000008,-3.1147,237937.53,1418438.475
55,600009.SH,20210305,59.5,60.98,59.33,60.68,60.03,0.6499999999999986,1.0828,166682.07,1004148.4770000001
56,600009.SH,20210304,59.7,60.75,59.59,60.03,60.37,-0.3399999999999963,-0.5632,179279.06,1077379.533
57,600009.SH,20210303,59.0,60.5,58.6,60.37,59.71,0.6599999999999966,1.1053,211507.15,1265468.413
58,600009.SH,20210302,61.1,61.12,58.91,59.71,61.18,-1.4699999999999989,-2.4027,282290.59,1690449.244
59,600009.SH,20210301,60.9,62.18,59.52,61.18,61.88,-0.7000000000000028,-1.1312,276540.15,1685764.0469999998
60,600009.SH,20210226,61.49,63.94,61.05,61.88,63.04,-1.1599999999999966,-1.8401,296625.56,1847366.081
61,600009.SH,20210225,61.55,64.29,61.23,63.04,60.95,2.0899999999999963,3.429,400759.28,2523389.077
62,600009.SH,20210224,60.5,61.99,60.12,60.95,60.09,0.8599999999999994,1.4312,358615.67,2191805.055
63,600009.SH,20210223,60.91,61.59,59.7,60.09,60.91,-0.8199999999999932,-1.3462,330536.56,2000208.267
64,600009.SH,20210222,60.5,63.0,59.5,60.91,60.94,-0.030000000000001137,-0.0492,496363.05,3032716.941
65,600009.SH,20210219,59.9,61.0,58.69,60.94,60.5,0.4399999999999977,0.7273,432997.46,2599908.8140000002
66,600009.SH,20210218,59.5,61.56,58.2,60.5,58.18,2.3200000000000003,3.9876,784980.99,4721887.426
67,600009.SH,20210210,58.36,59.84,57.03,58.18,58.48,-0.2999999999999972,-0.513,463330.04,2701866.8210000005
68,600009.SH,20210209,55.43,59.07,54.8,58.48,55.3,3.18,5.7505,467796.13,2670034.644
69,600009.SH,20210208,58.28,58.28,54.7,55.3,58.38,-3.0800000000000054,-5.2758,560155.2,3125786.325
70,600009.SH,20210205,58.0,59.84,57.5,58.38,58.21,0.1700000000000017,0.292,453080.31,2654284.296
71,600009.SH,20210204,57.01,58.98,56.51,58.21,59.3,-1.0899999999999963,-1.8381,764820.99,4402426.459
72,600009.SH,20210203,57.59,60.4,57.59,59.3,63.99,-4.690000000000005,-7.3293,1942573.53,11307794.338
73,600009.SH,20210202,63.99,63.99,63.99,63.99,71.1,-7.109999999999991,-10.0,93983.0,601397.2170000001
74,600009.SH,20210201,71.1,71.1,71.1,71.1,79.0,-7.900000000000006,-10.0,78404.0,557452.44
75,600009.SH,20210129,76.23,81.42,75.0,79.0,75.8,3.200000000000003,4.2216,403323.04,3167312.126
76,600009.SH,20210128,75.01,77.48,75.01,75.8,76.5,-0.7000000000000028,-0.915,256987.93,1954227.389
77,600009.SH,20210127,72.05,76.71,70.98,76.5,72.18,4.319999999999993,5.985,349361.21,2581884.877
78,600009.SH,20210126,72.02,72.94,70.27,72.18,72.01,0.1700000000000017,0.2361,181690.39,1301692.107
79,600009.SH,20210125,70.95,72.58,69.9,72.01,71.17,0.8400000000000034,1.1803,247043.24,1761961.542
80,600009.SH,20210122,70.5,72.0,70.25,71.17,70.92,0.25,0.3525,147454.97,1048593.87
81,600009.SH,20210121,70.0,71.3,69.8,70.92,70.8,0.12000000000000455,0.1695,171090.5,1207497.503
82,600009.SH,20210120,71.33,71.59,70.8,70.8,71.65,-0.8500000000000085,-1.1863,143614.31,1020413.958
83,600009.SH,20210119,72.2,72.42,70.66,71.65,72.2,-0.5499999999999972,-0.7618,160751.48,1150025.221
84,600009.SH,20210118,71.5,72.89,70.86,72.2,71.94,0.2600000000000051,0.3614,135351.88,975201.418
85,600009.SH,20210115,72.85,73.66,71.89,71.94,73.27,-1.3299999999999983,-1.8152,247851.33,1796692.254
86,600009.SH,20210114,77.11,77.23,73.2,73.27,77.59,-4.3200000000000065,-5.5677,331649.66,2478337.023
87,600009.SH,20210113,73.8,77.7,73.73,77.59,73.72,3.870000000000005,5.2496,330580.19,2528709.328
88,600009.SH,20210112,73.3,74.0,72.03,73.72,73.41,0.3100000000000023,0.4223,191592.44,1395853.415
89,600009.SH,20210111,76.09,76.59,73.13,73.41,75.98,-2.5700000000000074,-3.3825,224256.39,1683468.3530000001
90,600009.SH,20210108,76.15,77.12,75.43,75.98,75.85,0.13000000000000966,0.1714,161971.13,1231962.9009999998
91,600009.SH,20210107,77.66,77.96,75.0,75.85,77.49,-1.6400000000000006,-2.1164,226825.22,1726424.8180000002
92,600009.SH,20210106,77.11,79.48,76.8,77.49,77.3,0.18999999999999773,0.2458,200265.11,1557278.81
93,600009.SH,20210105,77.5,77.5,76.0,77.3,77.49,-0.18999999999999773,-0.2452,195667.58,1500784.3590000002
94,600009.SH,20210104,75.7,78.77,75.17,77.49,75.66,1.8299999999999983,2.4187,219886.31,1697401.12
95,600009.SH,20201231,73.65,77.28,73.0,75.66,73.26,2.3999999999999915,3.2760000000000002,255061.48,1918116.461
96,600009.SH,20201230,72.65,73.7,71.86,73.26,72.95,0.3100000000000023,0.4249,102810.36,749637.6159999999
97,600009.SH,20201229,72.5,74.38,72.23,72.95,71.5,1.4500000000000028,2.028,104680.82,768634.863
98,600009.SH,20201228,72.9,73.78,71.5,71.5,72.84,-1.3400000000000034,-1.8396,117854.61,854753.417
99,600009.SH,20201225,70.8,73.0,70.6,72.84,70.69,2.1500000000000057,3.0414,87857.11,630153.918
100,600009.SH,20201224,73.09,73.1,70.25,70.69,73.1,-2.4099999999999966,-3.2969,182004.95,1293395.012
101,600009.SH,20201223,72.72,73.78,72.58,73.1,72.38,0.7199999999999989,0.9947,91448.27,668475.248
102,600009.SH,20201222,73.1,74.28,72.15,72.38,73.8,-1.4200000000000017,-1.9241,126730.48,927356.337
103,600009.SH,20201221,74.81,74.87,72.33,73.8,75.63,-1.8299999999999983,-2.4197,213661.63,1565043.959
104,600009.SH,20201218,75.8,76.39,73.86,75.63,76.1,-0.4699999999999989,-0.6176,145983.99,1097571.9170000001
105,600009.SH,20201217,75.35,77.09,75.02,76.1,75.38,0.7199999999999989,0.9552,104279.31,793416.58
106,600009.SH,20201216,75.8,76.17,74.65,75.38,75.7,-0.3200000000000074,-0.4227,84514.12,637775.063
107,600009.SH,20201215,76.8,76.83,75.38,75.7,76.2,-0.5,-0.6562,61412.1,465752.78799999994
108,600009.SH,20201214,75.62,77.0,74.8,76.2,75.3,0.9000000000000057,1.1952,90160.17,685346.51
109,600009.SH,20201211,75.2,76.14,74.3,75.3,75.0,0.2999999999999972,0.4,82001.3,615696.438
110,600009.SH,20201210,76.01,76.7,74.68,75.0,76.39,-1.3900000000000006,-1.8196,99744.05,753358.0759999999
111,600009.SH,20201209,78.5,79.0,76.19,76.39,78.89,-2.5,-3.1689999999999996,128013.77,988069.2109999999
112,600009.SH,20201208,79.8,79.98,77.93,78.89,79.66,-0.769999999999996,-0.9666,83092.16,654433.316
113,600009.SH,20201207,80.84,80.84,78.91,79.66,81.06,-1.4000000000000057,-1.7271,95987.71,764757.5909999999
114,600009.SH,20201204,80.75,81.59,79.78,81.06,80.2,0.8599999999999994,1.0723,80264.5,649338.786
115,600009.SH,20201203,79.83,80.79,79.51,80.2,79.51,0.6899999999999977,0.8678,84193.59,673916.3620000001
116,600009.SH,20201202,79.5,80.8,78.85,79.51,79.71,-0.19999999999998866,-0.2509,86460.25,689612.948
117,600009.SH,20201201,79.5,80.24,79.01,79.71,78.52,1.1899999999999975,1.5155,83281.79,662978.067
118,600009.SH,20201130,80.5,81.35,78.52,78.52,79.95,-1.4300000000000068,-1.7886,118123.06,944157.6290000001
119,600009.SH,20201127,82.5,82.66,78.86,79.95,81.9,-1.9500000000000028,-2.381,168811.83,1349560.1730000002
120,600009.SH,20201126,80.41,82.3,80.41,81.9,80.17,1.7300000000000042,2.1579,113291.97,924466.651
121,600009.SH,20201125,81.0,82.99,80.17,80.17,79.94,0.230000000000004,0.2877,152171.63,1237385.55
122,600009.SH,20201124,79.0,80.31,78.38,79.94,79.16,0.7800000000000011,0.9853,118879.43,948203.933
123,600009.SH,20201123,78.0,79.9,75.8,79.16,79.65,-0.4900000000000091,-0.6152,216052.66,1685069.043
124,600009.SH,20201120,79.52,80.37,79.06,79.65,80.0,-0.3499999999999943,-0.4375,98260.89,783728.2059999999
125,600009.SH,20201119,80.11,80.68,79.04,80.0,81.04,-1.0400000000000065,-1.2833,124259.87,993043.7170000001
126,600009.SH,20201118,77.79,81.6,77.79,81.04,78.49,2.550000000000012,3.2488,251131.3,2021791.0369999998
127,600009.SH,20201117,78.96,79.45,77.35,78.49,78.32,0.1700000000000017,0.2171,195155.19,1532488.754
128,600009.SH,20201116,76.29,78.8,76.0,78.32,75.93,2.3899999999999864,3.1476,224436.53,1743409.054
129,600009.SH,20201113,75.2,76.55,73.89,75.93,75.29,0.6400000000000006,0.85,172097.84,1303717.815
130,600009.SH,20201112,73.59,76.2,73.58,75.29,74.1,1.190000000000012,1.6059,191954.06,1448021.67
131,600009.SH,20201111,74.0,74.88,72.53,74.1,74.3,-0.20000000000000284,-0.2692,253494.79,1868211.706
132,600009.SH,20201110,77.21,77.23,73.83,74.3,70.21,4.090000000000003,5.8254,574531.43,4370760.815
133,600009.SH,20201109,67.87,70.37,67.87,70.21,66.96,3.25,4.8536,219391.62,1524950.5019999999
134,600009.SH,20201106,67.0,67.33,66.01,66.96,67.04,-0.0800000000000125,-0.1193,107974.09,721969.7220000001
135,600009.SH,20201105,64.8,67.09,64.78,67.04,64.38,2.660000000000011,4.1317,162484.17,1078292.501
136,600009.SH,20201104,64.18,64.77,63.7,64.38,64.25,0.12999999999999545,0.2023,72216.81,464237.273
137,600009.SH,20201103,63.16,64.43,62.66,64.25,63.15,1.1000000000000014,1.7419,110123.23,700375.204
138,600009.SH,20201102,65.8,65.83,61.5,63.15,66.1,-2.949999999999996,-4.4629,271515.36,1713964.408
139,600009.SH,20201030,66.01,67.3,66.0,66.1,66.15,-0.05000000000001137,-0.0756,102258.59,680122.435
140,600009.SH,20201029,66.15,66.66,65.83,66.15,67.2,-1.0499999999999972,-1.5625,105442.55,698151.6440000001
141,600009.SH,20201028,66.33,67.44,66.01,67.2,66.52,0.6800000000000068,1.0222,73590.58,490706.3
142,600009.SH,20201027,66.84,67.19,66.18,66.52,67.3,-0.7800000000000011,-1.159,88070.67,585951.326
143,600009.SH,20201026,66.84,67.5,66.0,67.3,67.18,0.11999999999999035,0.1786,59343.91,397249.545
144,600009.SH,20201023,67.67,68.0,67.01,67.18,67.88,-0.6999999999999886,-1.0312,84437.78,569106.8829999999
145,600009.SH,20201022,69.66,69.66,67.5,67.88,69.78,-1.9000000000000057,-2.7228,152283.3,1036840.053
146,600009.SH,20201021,69.4,69.89,68.99,69.78,69.56,0.21999999999999886,0.3163,53497.56,372211.742
147,600009.SH,20201020,68.9,69.59,68.58,69.56,68.91,0.6500000000000057,0.9433,44688.98,309758.696
148,600009.SH,20201019,69.73,70.18,68.8,68.91,69.48,-0.5700000000000074,-0.8204,73249.73,508420.63
149,600009.SH,20201016,69.43,70.04,69.22,69.48,69.6,-0.11999999999999035,-0.1724,67163.52,467584.992
150,600009.SH,20201015,70.35,70.46,69.51,69.6,70.65,-1.0500000000000114,-1.4862,71394.18,499222.70700000005
151,600009.SH,20201014,69.99,70.74,68.89,70.65,69.97,0.6800000000000068,0.9718,125574.42,874092.993
152,600009.SH,20201013,70.26,70.7,69.71,69.97,70.12,-0.15000000000000568,-0.2139,94939.2,664690.698
153,600009.SH,20201012,69.38,70.44,69.08,70.12,69.42,0.7000000000000028,1.0084,131313.99,916525.186
154,600009.SH,20201009,69.75,69.93,69.03,69.42,68.78,0.6400000000000006,0.9305,75457.15,522815.76700000005
155,600009.SH,20200930,69.18,69.76,68.55,68.78,69.19,-0.4099999999999966,-0.5926,58875.83,406492.576
156,600009.SH,20200929,68.73,69.3,68.52,69.19,68.4,0.7899999999999922,1.155,54551.84,376723.977
157,600009.SH,20200928,69.51,69.66,68.25,68.4,68.92,-0.519999999999996,-0.7545,69601.1,480010.261
158,600009.SH,20200925,69.0,69.4,68.38,68.92,68.8,0.12000000000000455,0.1744,65410.35,450614.987
159,600009.SH,20200924,69.3,69.68,68.41,68.8,69.04,-0.2400000000000091,-0.3476,96024.13,662396.667
160,600009.SH,20200923,69.36,69.76,68.88,69.04,69.2,-0.1599999999999966,-0.2312,110915.98,767504.4920000001
161,600009.SH,20200922,72.9,72.9,68.9,69.2,73.7,-4.5,-6.1058,320026.02,2252601.785
162,600009.SH,20200921,74.51,74.93,73.33,73.7,74.87,-1.1700000000000017,-1.5627,72996.48,539158.739
163,600009.SH,20200918,74.69,75.1,72.87,74.87,74.69,0.18000000000000682,0.24100000000000002,126838.09,938410.182
164,600009.SH,20200917,74.18,74.88,73.34,74.69,74.18,0.5099999999999909,0.6875,90838.1,673635.4759999999
165,600009.SH,20200916,74.35,75.5,73.95,74.18,74.58,-0.3999999999999915,-0.5363,105847.9,790335.762
166,600009.SH,20200915,74.0,75.18,73.51,74.58,74.3,0.28000000000000114,0.3769,108946.39,811219.4659999999
167,600009.SH,20200914,73.86,75.52,73.6,74.3,73.2,1.0999999999999943,1.5027,120807.19,901266.396
168,600009.SH,20200911,73.87,73.9,71.57,73.2,73.7,-0.5,-0.6784,133579.03,970481.968
169,600009.SH,20200910,74.75,75.35,73.51,73.7,74.19,-0.4899999999999949,-0.6605,102549.77,763410.589
170,600009.SH,20200909,76.01,76.8,74.0,74.19,76.84,-2.6500000000000057,-3.4487,114090.95,858288.9809999999
171,600009.SH,20200908,75.84,77.2,75.5,76.84,75.5,1.3400000000000034,1.7748,113119.98,866782.715
172,600009.SH,20200907,77.01,77.2,75.2,75.5,77.7,-2.200000000000003,-2.8314,139843.0,1064657.959
173,600009.SH,20200904,75.33,78.05,74.62,77.7,75.91,1.7900000000000065,2.3581,166107.14,1267171.9840000002
174,600009.SH,20200903,76.0,78.43,75.53,75.91,75.41,0.5,0.6629999999999999,174276.77,1342840.256
175,600009.SH,20200902,76.14,76.94,74.78,75.41,75.81,-0.4000000000000057,-0.5276,103690.61,784550.2990000001
176,600009.SH,20200901,76.01,76.64,75.08,75.81,76.4,-0.5900000000000034,-0.7723,129026.61,976585.068
177,600009.SH,20200831,79.56,79.84,76.01,76.4,79.45,-3.049999999999997,-3.8389,262409.14,2015303.336
178,600009.SH,20200828,79.89,80.99,78.11,79.45,79.14,0.3100000000000023,0.3917,115083.73,910003.6529999999
179,600009.SH,20200827,80.05,80.85,78.59,79.14,80.18,-1.0400000000000065,-1.2971,105002.04,833501.9809999999
180,600009.SH,20200826,78.19,81.67,78.01,80.18,78.2,1.9800000000000042,2.532,197386.67,1584714.1930000002
181,600009.SH,20200825,78.2,79.5,77.2,78.2,78.2,0.0,0.0,115139.97,899186.4140000001
182,600009.SH,20200824,78.41,80.3,77.65,78.2,77.69,0.5100000000000051,0.6565,130187.91,1024890.6529999999
183,600009.SH,20200821,76.01,79.32,75.01,77.69,76.01,1.6799999999999926,2.2102,143493.02,1109024.3090000001
184,600009.SH,20200820,76.95,78.0,74.52,76.01,77.73,-1.7199999999999989,-2.2128,193362.68,1474502.7769999998
185,600009.SH,20200819,76.6583,80.2813,75.5496,77.7274,76.8167,0.9107000000000056,1.1855,314815.03,2501618.766
186,600009.SH,20200818,73.6193,77.866,72.5205,76.8167,73.6292,3.1875,4.3291,292663.47,2222469.5
187,600009.SH,20200817,74.3419,74.9754,72.857,73.6292,74.3914,-0.7622000000000071,-1.0246,199515.87,1481886.3159999999
188,600009.SH,20200814,72.1443,74.4013,71.6791,74.3914,72.1443,2.2471000000000028,3.1147,230305.99,1709860.126
189,600009.SH,20200813,72.5106,73.5005,71.3227,72.1443,71.7979,0.3464000000000027,0.4825,179388.49,1309728.6409999998
190,600009.SH,20200812,70.2833,72.2631,69.9764,71.7979,69.5211,2.2767999999999944,3.275,298913.31,2160847.478
191,600009.SH,20200811,68.1847,70.5803,68.1847,69.5211,67.7689,1.752200000000002,2.5856,227405.89,1604290.884
192,600009.SH,20200810,66.7196,67.957,66.2247,67.7689,67.0958,0.6731000000000051,1.0032,117600.48,801274.396
193,600009.SH,20200807,66.5711,67.3928,66.1356,67.0958,66.5217,0.5741000000000014,0.863,109258.66,738002.575
194,600009.SH,20200806,66.9671,67.1453,66.2148,66.5217,66.9473,-0.4256000000000029,-0.6357,93628.62,628966.814
195,600009.SH,20200805,68.1055,68.155,66.7988,66.9473,68.5708,-1.6235000000000068,-2.3676,171735.95,1163489.19
196,600009.SH,20200804,67.9174,68.8776,67.5116,68.5708,67.6106,0.9602000000000004,1.4202,120698.93,829635.415
197,600009.SH,20200803,67.6501,67.8877,67.0166,67.6106,67.2443,0.3663000000000096,0.5447,144344.66,981865.9
198,600009.SH,20200731,67.6501,68.8974,66.6404,67.2443,67.6501,-0.4057999999999993,-0.5999,137481.79,938884.2679999999
199,600009.SH,20200730,68.7093,68.7489,67.5908,67.6501,68.8281,-1.1780000000000117,-1.7115,81814.8,561238.31
200,600009.SH,20200729,66.6206,68.9865,65.8287,68.8281,66.8186,2.0095000000000027,3.0074,139389.97,953974.128
201,600009.SH,20200728,67.2443,67.5314,66.1059,66.8186,66.5019,0.3166999999999973,0.4762,125124.11,844229.798
202,600009.SH,20200727,67.6798,68.2936,66.0069,66.5019,67.6798,-1.1778999999999942,-1.7404,127298.97,860718.2109999999
203,600009.SH,20200724,70.3823,70.7782,67.3136,67.6798,70.4516,-2.771799999999999,-3.9343,193413.27,1345894.9540000001
204,600009.SH,20200723,71.2732,71.6692,69.2736,70.4516,71.2732,-0.8216000000000037,-1.1527,188411.67,1335782.647
205,600009.SH,20200722,72.7581,73.1243,71.0356,71.2732,72.2532,-0.980000000000004,-1.3563,210526.87,1533081.293
206,600009.SH,20200721,72.6294,72.6987,71.4811,72.2532,72.0552,0.1980000000000075,0.2748,108635.35,791987.052
207,600009.SH,20200720,70.7782,72.3225,69.7388,72.0552,70.7782,1.277000000000001,1.8042,172060.78,1241967.808
208,600009.SH,20200717,69.6894,70.7782,69.0855,70.7782,69.0756,1.702600000000004,2.4648,187684.12,1326225.513
209,600009.SH,20200716,72.1245,73.2233,69.0756,69.0756,72.0651,-2.9895000000000067,-4.1483,262777.73,1884888.0019999999
210,600009.SH,20200715,73.253,74.1043,71.8473,72.0651,71.6593,0.4057999999999993,0.5663,255850.16,1884520.481
211,600009.SH,20200714,73.055,73.649,71.5108,71.6593,73.154,-1.4946999999999946,-2.0432,212172.47,1549755.246
212,600009.SH,20200713,74.1934,74.7874,72.857,73.154,74.7874,-1.6334000000000088,-2.1841,314817.81,2330750.645
213,600009.SH,20200710,75.015,76.1831,74.0647,74.7874,75.0546,-0.26719999999998834,-0.35600000000000004,134757.28,1025172.2609999999
214,600009.SH,20200709,74.1637,75.8664,73.7678,75.0546,74.1637,0.8908999999999878,1.2013,177557.37,1345346.624
215,600009.SH,20200708,74.6488,75.1833,73.6391,74.1637,75.1437,-0.9799999999999898,-1.3042,209141.9,1568474.479
216,600009.SH,20200707,77.1631,78.0541,75.0348,75.1437,76.3514,-1.2077000000000029,-1.5818,217270.42,1667716.58
217,600009.SH,20200706,74.4805,77.2126,73.7678,76.3514,74.5399,1.8114999999999952,2.4302,193883.72,1488256.866
218,600009.SH,20200703,74.9359,74.9359,73.649,74.5399,75.1338,-0.5938999999999908,-0.7905,136575.15,1023097.064
219,600009.SH,20200702,71.7484,75.1437,71.7484,75.1338,72.2334,2.9003999999999905,4.0153,178166.21,1328754.44
220,600009.SH,20200701,71.3425,72.2433,70.5902,72.2334,71.3425,0.8909000000000021,1.2488,125160.66,904031.873
221,600009.SH,20200630,70.0853,71.3821,69.9863,71.3425,69.7685,1.5739999999999978,2.256,115149.81,823915.296
222,600009.SH,20200629,69.4518,70.016,68.2936,69.7685,70.1447,-0.3761999999999972,-0.5363,160457.4,1116072.9409999999
223,600009.SH,20200624,70.2833,70.6694,69.9665,70.1447,70.0457,0.09900000000000377,0.1413,83175.84,590158.166
224,600009.SH,20200623,70.016,70.4813,69.6399,70.0457,70.313,-0.2673000000000059,-0.3802,109953.73,776386.62
225,600009.SH,20200622,70.4813,70.798,69.5607,70.313,70.798,-0.4849999999999994,-0.685,102386.59,725137.978
226,600009.SH,20200619,69.8873,71.1445,69.8873,70.798,69.7586,1.0394000000000003,1.49,104787.55,747089.8840000001
227,600009.SH,20200618,70.0556,70.709,69.4518,69.7586,70.0853,-0.32670000000000243,-0.4661,97304.22,688301.673
228,600009.SH,20200617,70.7881,70.8277,69.2934,70.0853,71.4514,-1.366100000000003,-1.9119,140477.61,992192.06
229,600009.SH,20200616,71.095,71.8275,70.9861,71.4514,70.4912,0.9602000000000004,1.3622,86223.03,621884.598
230,600009.SH,20200615,72.57,72.8472,70.313,70.4912,74.2429,-3.7517,-5.0533,229958.08,1651099.8869999999
231,600009.SH,20200612,73.4609,74.2429,71.9166,74.2429,75.11399999999999,-0.8710999999999984,-1.1597,149347.91,1106074.607
232,600009.SH,20200611,74.8567,75.2328,73.8074,75.11399999999999,74.9458,0.1681999999999988,0.2244,95636.14,719696.281
233,600009.SH,20200610,75.2526,76.4405,74.5795,74.9458,75.1635,-0.2176999999999936,-0.2896,105674.62,804671.835
234,600009.SH,20200609,73.8074,75.7278,73.748,75.1635,73.55,1.6135000000000022,2.1937,128484.32,973510.577
